id,list_type,list_key,option_order,option_value,option_label,option_label_es
2945,state_county,WA,2945,Franklin,Franklin,Franklin
2946,state_county,WA,2946,Garfield,Garfield,Garfield
2947,state_county,WA,2947,Grant,Grant,Grant
2948,state_county,WA,2948,Grays Harbor,Grays Harbor,Grays Harbor
2949,state_county,WA,2949,Island,Island,Island
2950,state_county,WA,2950,Jefferson,Jefferson,Jefferson
2951,state_county,WA,2951,King,King,King
2952,state_county,WA,2952,Kitsap,Kitsap,Kitsap
2953,state_county,WA,2953,Kittitas,Kittitas,Kittitas
2954,state_county,WA,2954,Klickitat,Klickitat,Klickitat
2955,state_county,WA,2955,Lewis,Lewis,Lewis
2956,state_county,WA,2956,Lincoln,Lincoln,Lincoln
2957,state_county,WA,2957,Mason,Mason,Mason
2958,state_county,WA,2958,Okanogan,Okanogan,Okanogan
2959,state_county,WA,2959,Pacific,Pacific,Pacific
2835,state_county,VT,2835,Windham,Windham,Windham
2836,state_county,VT,2836,Windsor,Windsor,Windsor
2837,state_county,VA,2837,Accomack,Accomack,Accomack
2838,state_county,VA,2838,Albemarle,Albemarle,Albemarle
2839,state_county,VA,2839,Alleghany,Alleghany,Alleghany
2840,state_county,VA,2840,Amelia,Amelia,Amelia
2841,state_county,VA,2841,Amherst,Amherst,Amherst
2842,state_county,VA,2842,Appomattox,Appomattox,Appomattox
2843,state_county,VA,2843,Arlington,Arlington,Arlington
2844,state_county,VA,2844,Augusta,Augusta,Augusta
2845,state_county,VA,2845,Bath,Bath,Bath
2846,state_county,VA,2846,Bedford,Bedford,Bedford
2847,state_county,VA,2847,Bland,Bland,Bland
2848,state_county,VA,2848,Botetourt,Botetourt,Botetourt
2849,state_county,VA,2849,Brunswick,Brunswick,Brunswick
2850,state_county,VA,2850,Buchanan,Buchanan,Buchanan
2851,state_county,VA,2851,Buckingham,Buckingham,Buckingham
2852,state_county,VA,2852,Campbell,Campbell,Campbell
2853,state_county,VA,2853,Caroline,Caroline,Caroline
2854,state_county,VA,2854,Carroll,Carroll,Carroll
2855,state_county,VA,2855,Charles City,Charles City,Charles City
2856,state_county,VA,2856,Charlotte,Charlotte,Charlotte
2792,state_county,TX,2792,Zapata,Zapata,Zapata
2857,state_county,VA,2857,Chesterfield,Chesterfield,Chesterfield
2858,state_county,VA,2858,Clarke,Clarke,Clarke
2859,state_county,VA,2859,Craig,Craig,Craig
2860,state_county,VA,2860,Culpeper,Culpeper,Culpeper
2861,state_county,VA,2861,Cumberland,Cumberland,Cumberland
2862,state_county,VA,2862,Dickenson,Dickenson,Dickenson
2863,state_county,VA,2863,Dinwiddie,Dinwiddie,Dinwiddie
2864,state_county,VA,2864,Essex,Essex,Essex
2865,state_county,VA,2865,Fairfax,Fairfax,Fairfax
2866,state_county,VA,2866,Fauquier,Fauquier,Fauquier
2867,state_county,VA,2867,Floyd,Floyd,Floyd
2868,state_county,VA,2868,Fluvanna,Fluvanna,Fluvanna
2869,state_county,VA,2869,Franklin,Franklin,Franklin
2870,state_county,VA,2870,Frederick,Frederick,Frederick
2871,state_county,VA,2871,Giles,Giles,Giles
2872,state_county,VA,2872,Gloucester,Gloucester,Gloucester
2873,state_county,VA,2873,Goochland,Goochland,Goochland
2874,state_county,VA,2874,Grayson,Grayson,Grayson
2875,state_county,VA,2875,Greene,Greene,Greene
2876,state_county,VA,2876,Greensville,Greensville,Greensville
2877,state_county,VA,2877,Halifax,Halifax,Halifax
2878,state_county,VA,2878,Hanover,Hanover,Hanover
2879,state_county,VA,2879,Henrico,Henrico,Henrico
2880,state_county,VA,2880,Henry,Henry,Henry
2881,state_county,VA,2881,Highland,Highland,Highland
2882,state_county,VA,2882,Isle of Wight,Isle of Wight,Isle of Wight
2883,state_county,VA,2883,James City,James City,James City
2884,state_county,VA,2884,King and Queen,King and Queen,King and Queen
2885,state_county,VA,2885,King George,King George,King George
2886,state_county,VA,2886,King William,King William,King William
2887,state_county,VA,2887,Lancaster,Lancaster,Lancaster
2888,state_county,VA,2888,Lee,Lee,Lee
2889,state_county,VA,2889,Loudoun,Loudoun,Loudoun
2890,state_county,VA,2890,Louisa,Louisa,Louisa
2891,state_county,VA,2891,Lunenburg,Lunenburg,Lunenburg
2892,state_county,VA,2892,Madison,Madison,Madison
2893,state_county,VA,2893,Mathews,Mathews,Mathews
2894,state_county,VA,2894,Mecklenburg,Mecklenburg,Mecklenburg
2895,state_county,VA,2895,Middlesex,Middlesex,Middlesex
2896,state_county,VA,2896,Montgomery,Montgomery,Montgomery
2897,state_county,VA,2897,Nelson,Nelson,Nelson
2770,state_county,TX,2770,Trinity,Trinity,Trinity
2771,state_county,TX,2771,Uvalde,Uvalde,Uvalde
2772,state_county,TX,2772,Val Verde,Val Verde,Val Verde
2773,state_county,TX,2773,Van Zandt,Van Zandt,Van Zandt
2774,state_county,TX,2774,Victoria,Victoria,Victoria
2775,state_county,TX,2775,Walker,Walker,Walker
2776,state_county,TX,2776,Waller,Waller,Waller
2777,state_county,TX,2777,Ward,Ward,Ward
2778,state_county,TX,2778,Washington,Washington,Washington
2780,state_county,TX,2780,Wharton,Wharton,Wharton
2781,state_county,TX,2781,Wheeler,Wheeler,Wheeler
2782,state_county,TX,2782,Wichita,Wichita,Wichita
2783,state_county,TX,2783,Wilbarger,Wilbarger,Wilbarger
2784,state_county,TX,2784,Willacy,Willacy,Willacy
2785,state_county,TX,2785,Williamson,Williamson,Williamson
2786,state_county,TX,2786,Wilson,Wilson,Wilson
2787,state_county,TX,2787,Winkler,Winkler,Winkler
2788,state_county,TX,2788,Wise,Wise,Wise
2789,state_county,TX,2789,Wood,Wood,Wood
2790,state_county,TX,2790,Yoakum,Yoakum,Yoakum
2791,state_county,TX,2791,Young,Young,Young
2793,state_county,TX,2793,Zavala,Zavala,Zavala
2794,state_county,UT,2794,Beaver,Beaver,Beaver
2795,state_county,UT,2795,Box Elder,Box Elder,Box Elder
2796,state_county,UT,2796,Cache,Cache,Cache
2797,state_county,UT,2797,Carbon,Carbon,Carbon
2798,state_county,UT,2798,Daggett,Daggett,Daggett
2799,state_county,UT,2799,Davis,Davis,Davis
2800,state_county,UT,2800,Duchesne,Duchesne,Duchesne
2801,state_county,UT,2801,Emery,Emery,Emery
2802,state_county,UT,2802,Garfield,Garfield,Garfield
2803,state_county,UT,2803,Grand,Grand,Grand
2804,state_county,UT,2804,Iron,Iron,Iron
2805,state_county,UT,2805,Juab,Juab,Juab
2806,state_county,UT,2806,Kane,Kane,Kane
2807,state_county,UT,2807,Millard,Millard,Millard
2808,state_county,UT,2808,Morgan,Morgan,Morgan
2809,state_county,UT,2809,Piute,Piute,Piute
2810,state_county,UT,2810,Rich,Rich,Rich
2811,state_county,UT,2811,Salt Lake,Salt Lake,Salt Lake
2812,state_county,UT,2812,San Juan,San Juan,San Juan
2814,state_county,UT,2814,Sanpete,Sanpete,Sanpete
2816,state_county,UT,2816,Sevier,Sevier,Sevier
2817,state_county,UT,2817,Summit,Summit,Summit
2818,state_county,UT,2818,Tooele,Tooele,Tooele
2819,state_county,UT,2819,Wasatch,Wasatch,Wasatch
2820,state_county,UT,2820,Washington,Washington,Washington
2822,state_county,VT,2822,Addison,Addison,Addison
2823,state_county,VT,2823,Bennington,Bennington,Bennington
2824,state_county,VT,2824,Caledonia,Caledonia,Caledonia
2825,state_county,VT,2825,Chittenden,Chittenden,Chittenden
2826,state_county,VT,2826,Essex,Essex,Essex
2827,state_county,VT,2827,Franklin,Franklin,Franklin
2828,state_county,VT,2828,Grand Isle,Grand Isle,Grand Isle
2829,state_county,VT,2829,Lamoille,Lamoille,Lamoille
2830,state_county,VT,2830,Orange,Orange,Orange
2831,state_county,VT,2831,Orleans,Orleans,Orleans
2832,state_county,VT,2832,Rutland,Rutland,Rutland
2833,state_county,VT,2833,Washington,Washington,Washington
2707,state_county,TX,2707,Moore,Moore,Moore
2708,state_county,TX,2708,Morris,Morris,Morris
2709,state_county,TX,2709,Motley,Motley,Motley
2710,state_county,TX,2710,Nacogdoches,Nacogdoches,Nacogdoches
2711,state_county,TX,2711,Navarro,Navarro,Navarro
2712,state_county,TX,2712,Newton,Newton,Newton
2713,state_county,TX,2713,Nolan,Nolan,Nolan
2714,state_county,TX,2714,Nueces,Nueces,Nueces
2715,state_county,TX,2715,Ochiltree,Ochiltree,Ochiltree
2716,state_county,TX,2716,Oldham,Oldham,Oldham
2717,state_county,TX,2717,Orange,Orange,Orange
2718,state_county,TX,2718,Palo Pinto,Palo Pinto,Palo Pinto
2719,state_county,TX,2719,Panola,Panola,Panola
2720,state_county,TX,2720,Parker,Parker,Parker
2721,state_county,TX,2721,Parmer,Parmer,Parmer
2722,state_county,TX,2722,Pecos,Pecos,Pecos
2723,state_county,TX,2723,Polk,Polk,Polk
2724,state_county,TX,2724,Potter,Potter,Potter
2725,state_county,TX,2725,Presidio,Presidio,Presidio
2726,state_county,TX,2726,Rains,Rains,Rains
2727,state_county,TX,2727,Randall,Randall,Randall
2728,state_county,TX,2728,Reagan,Reagan,Reagan
2729,state_county,TX,2729,Real,Real,Real
2730,state_county,TX,2730,Red River,Red River,Red River
2731,state_county,TX,2731,Reeves,Reeves,Reeves
2732,state_county,TX,2732,Refugio,Refugio,Refugio
2733,state_county,TX,2733,Roberts,Roberts,Roberts
2734,state_county,TX,2734,Robertson,Robertson,Robertson
2735,state_county,TX,2735,Rockwall,Rockwall,Rockwall
2736,state_county,TX,2736,Runnels,Runnels,Runnels
2737,state_county,TX,2737,Rusk,Rusk,Rusk
2738,state_county,TX,2738,Sabine,Sabine,Sabine
2739,state_county,TX,2739,San Augustine,San Augustine,San Augustine
2740,state_county,TX,2740,San Jacinto,San Jacinto,San Jacinto
2742,state_county,TX,2742,San Patricio,San Patricio,San Patricio
2744,state_county,TX,2744,San Saba,San Saba,San Saba
2746,state_county,TX,2746,Scurry,Scurry,Scurry
2747,state_county,TX,2747,Shackelford,Shackelford,Shackelford
2748,state_county,TX,2748,Shelby,Shelby,Shelby
2749,state_county,TX,2749,Sherman,Sherman,Sherman
2750,state_county,TX,2750,Smith,Smith,Smith
2751,state_county,TX,2751,Somervell,Somervell,Somervell
2753,state_county,TX,2753,Stephens,Stephens,Stephens
2755,state_county,TX,2755,Sterling,Sterling,Sterling
2757,state_county,TX,2757,Stonewall,Stonewall,Stonewall
2758,state_county,TX,2758,Sutton,Sutton,Sutton
2759,state_county,TX,2759,Swisher,Swisher,Swisher
2760,state_county,TX,2760,Tarrant,Tarrant,Tarrant
2761,state_county,TX,2761,Taylor,Taylor,Taylor
2762,state_county,TX,2762,Terrell,Terrell,Terrell
2763,state_county,TX,2763,Terry,Terry,Terry
2764,state_county,TX,2764,Throckmorton,Throckmorton,Throckmorton
2765,state_county,TX,2765,Titus,Titus,Titus
2766,state_county,TX,2766,Tom Green,Tom Green,Tom Green
2767,state_county,TX,2767,Travis,Travis,Travis
2642,state_county,TX,2642,Hemphill,Hemphill,Hemphill
2643,state_county,TX,2643,Henderson,Henderson,Henderson
2644,state_county,TX,2644,Hidalgo,Hidalgo,Hidalgo
2645,state_county,TX,2645,Hill,Hill,Hill
2646,state_county,TX,2646,Hockley,Hockley,Hockley
2647,state_county,TX,2647,Hood,Hood,Hood
2648,state_county,TX,2648,Hopkins,Hopkins,Hopkins
2649,state_county,TX,2649,Houston,Houston,Houston
2650,state_county,TX,2650,Howard,Howard,Howard
2651,state_county,TX,2651,Hudspeth,Hudspeth,Hudspeth
2652,state_county,TX,2652,Hunt,Hunt,Hunt
2653,state_county,TX,2653,Hutchinson,Hutchinson,Hutchinson
2654,state_county,TX,2654,Irion,Irion,Irion
2655,state_county,TX,2655,Jack,Jack,Jack
2656,state_county,TX,2656,Jackson,Jackson,Jackson
2657,state_county,TX,2657,Jasper,Jasper,Jasper
2658,state_county,TX,2658,Jeff Davis,Jeff Davis,Jeff Davis
2659,state_county,TX,2659,Jefferson,Jefferson,Jefferson
2660,state_county,TX,2660,Jim Hogg,Jim Hogg,Jim Hogg
2661,state_county,TX,2661,Jim Wells,Jim Wells,Jim Wells
2662,state_county,TX,2662,Johnson,Johnson,Johnson
2663,state_county,TX,2663,Jones,Jones,Jones
2664,state_county,TX,2664,Karnes,Karnes,Karnes
2665,state_county,TX,2665,Kaufman,Kaufman,Kaufman
2666,state_county,TX,2666,Kendall,Kendall,Kendall
2667,state_county,TX,2667,Kenedy,Kenedy,Kenedy
2668,state_county,TX,2668,Kent,Kent,Kent
2669,state_county,TX,2669,Kerr,Kerr,Kerr
2670,state_county,TX,2670,Kimble,Kimble,Kimble
2671,state_county,TX,2671,King,King,King
2672,state_county,TX,2672,Kinney,Kinney,Kinney
2673,state_county,TX,2673,Kleberg,Kleberg,Kleberg
2674,state_county,TX,2674,Knox,Knox,Knox
2675,state_county,TX,2675,Lamar,Lamar,Lamar
2676,state_county,TX,2676,Lamb,Lamb,Lamb
2677,state_county,TX,2677,Lampasas,Lampasas,Lampasas
2678,state_county,TX,2678,La Salle,La Salle,La Salle
2679,state_county,TX,2679,Lavaca,Lavaca,Lavaca
2680,state_county,TX,2680,Lee,Lee,Lee
2681,state_county,TX,2681,Leon,Leon,Leon
2682,state_county,TX,2682,Liberty,Liberty,Liberty
2683,state_county,TX,2683,Limestone,Limestone,Limestone
2684,state_county,TX,2684,Lipscomb,Lipscomb,Lipscomb
2685,state_county,TX,2685,Live Oak,Live Oak,Live Oak
2686,state_county,TX,2686,Llano,Llano,Llano
2687,state_county,TX,2687,Loving,Loving,Loving
2688,state_county,TX,2688,Lubbock,Lubbock,Lubbock
2689,state_county,TX,2689,Lynn,Lynn,Lynn
2690,state_county,TX,2690,Madison,Madison,Madison
2691,state_county,TX,2691,Marion,Marion,Marion
2692,state_county,TX,2692,Martin,Martin,Martin
2693,state_county,TX,2693,Mason,Mason,Mason
2694,state_county,TX,2694,Matagorda,Matagorda,Matagorda
2695,state_county,TX,2695,Maverick,Maverick,Maverick
2696,state_county,TX,2696,McCulloch,McCulloch,McCulloch
2697,state_county,TX,2697,McLennan,McLennan,McLennan
2698,state_county,TX,2698,McMullen,McMullen,McMullen
2699,state_county,TX,2699,Medina,Medina,Medina
2700,state_county,TX,2700,Menard,Menard,Menard
2701,state_county,TX,2701,Midland,Midland,Midland
2702,state_county,TX,2702,Milam,Milam,Milam
2703,state_county,TX,2703,Mills,Mills,Mills
2704,state_county,TX,2704,Mitchell,Mitchell,Mitchell
2705,state_county,TX,2705,Montague,Montague,Montague
2706,state_county,TX,2706,Montgomery,Montgomery,Montgomery
2577,state_county,TX,2577,Coke,Coke,Coke
2578,state_county,TX,2578,Coleman,Coleman,Coleman
2579,state_county,TX,2579,Collin,Collin,Collin
2580,state_county,TX,2580,Collingsworth,Collingsworth,Collingsworth
2581,state_county,TX,2581,Colorado,Colorado,Colorado
2582,state_county,TX,2582,Comal,Comal,Comal
2583,state_county,TX,2583,Comanche,Comanche,Comanche
2584,state_county,TX,2584,Concho,Concho,Concho
2585,state_county,TX,2585,Cooke,Cooke,Cooke
2586,state_county,TX,2586,Coryell,Coryell,Coryell
2587,state_county,TX,2587,Cottle,Cottle,Cottle
2588,state_county,TX,2588,Crane,Crane,Crane
2589,state_county,TX,2589,Crockett,Crockett,Crockett
2590,state_county,TX,2590,Crosby,Crosby,Crosby
2591,state_county,TX,2591,Culberson,Culberson,Culberson
2592,state_county,TX,2592,Dallam,Dallam,Dallam
2593,state_county,TX,2593,Dallas,Dallas,Dallas
2594,state_county,TX,2594,Dawson,Dawson,Dawson
2595,state_county,TX,2595,Deaf Smith,Deaf Smith,Deaf Smith
2596,state_county,TX,2596,Delta,Delta,Delta
2597,state_county,TX,2597,Denton,Denton,Denton
2598,state_county,TX,2598,DeWitt,DeWitt,DeWitt
2599,state_county,TX,2599,Dickens,Dickens,Dickens
2600,state_county,TX,2600,Dimmit,Dimmit,Dimmit
2601,state_county,TX,2601,Donley,Donley,Donley
2602,state_county,TX,2602,Duval,Duval,Duval
2603,state_county,TX,2603,Eastland,Eastland,Eastland
2604,state_county,TX,2604,Ector,Ector,Ector
2605,state_county,TX,2605,Edwards,Edwards,Edwards
2606,state_county,TX,2606,Ellis,Ellis,Ellis
2607,state_county,TX,2607,El Paso,El Paso,El Paso
2608,state_county,TX,2608,Erath,Erath,Erath
2609,state_county,TX,2609,Falls,Falls,Falls
2610,state_county,TX,2610,Fannin,Fannin,Fannin
2611,state_county,TX,2611,Fayette,Fayette,Fayette
2612,state_county,TX,2612,Fisher,Fisher,Fisher
2613,state_county,TX,2613,Floyd,Floyd,Floyd
2614,state_county,TX,2614,Foard,Foard,Foard
2615,state_county,TX,2615,Fort Bend,Fort Bend,Fort Bend
2616,state_county,TX,2616,Franklin,Franklin,Franklin
2617,state_county,TX,2617,Freestone,Freestone,Freestone
2618,state_county,TX,2618,Frio,Frio,Frio
2619,state_county,TX,2619,Gaines,Gaines,Gaines
2620,state_county,TX,2620,Galveston,Galveston,Galveston
2621,state_county,TX,2621,Garza,Garza,Garza
2622,state_county,TX,2622,Gillespie,Gillespie,Gillespie
2623,state_county,TX,2623,Glasscock,Glasscock,Glasscock
2624,state_county,TX,2624,Goliad,Goliad,Goliad
2625,state_county,TX,2625,Gonzales,Gonzales,Gonzales
2626,state_county,TX,2626,Gray,Gray,Gray
2627,state_county,TX,2627,Grayson,Grayson,Grayson
2628,state_county,TX,2628,Gregg,Gregg,Gregg
2629,state_county,TX,2629,Grimes,Grimes,Grimes
2630,state_county,TX,2630,Guadalupe,Guadalupe,Guadalupe
2631,state_county,TX,2631,Hale,Hale,Hale
2632,state_county,TX,2632,Hall,Hall,Hall
2633,state_county,TX,2633,Hamilton,Hamilton,Hamilton
2634,state_county,TX,2634,Hansford,Hansford,Hansford
2635,state_county,TX,2635,Hardeman,Hardeman,Hardeman
2636,state_county,TX,2636,Hardin,Hardin,Hardin
2637,state_county,TX,2637,Harris,Harris,Harris
2638,state_county,TX,2638,Harrison,Harrison,Harrison
2639,state_county,TX,2639,Hartley,Hartley,Hartley
2640,state_county,TX,2640,Haskell,Haskell,Haskell
2641,state_county,TX,2641,Hays,Hays,Hays
2514,state_county,TN,2514,Putnam,Putnam,Putnam
2515,state_county,TN,2515,Rhea,Rhea,Rhea
2516,state_county,TN,2516,Roane,Roane,Roane
2517,state_county,TN,2517,Robertson,Robertson,Robertson
2518,state_county,TN,2518,Rutherford,Rutherford,Rutherford
2519,state_county,TN,2519,Sequatchie,Sequatchie,Sequatchie
2520,state_county,TN,2520,Sevier,Sevier,Sevier
2521,state_county,TN,2521,Shelby,Shelby,Shelby
2522,state_county,TN,2522,Smith,Smith,Smith
2523,state_county,TN,2523,Stewart,Stewart,Stewart
2525,state_county,TN,2525,Sullivan,Sullivan,Sullivan
2526,state_county,TN,2526,Sumner,Sumner,Sumner
2527,state_county,TN,2527,Tipton,Tipton,Tipton
2528,state_county,TN,2528,Trousdale,Trousdale,Trousdale
2530,state_county,TN,2530,Van Buren,Van Buren,Van Buren
2531,state_county,TN,2531,Warren,Warren,Warren
2532,state_county,TN,2532,Washington,Washington,Washington
2534,state_county,TN,2534,White,White,White
2535,state_county,TN,2535,Williamson,Williamson,Williamson
2536,state_county,TN,2536,Wilson,Wilson,Wilson
2537,state_county,TX,2537,Anderson,Anderson,Anderson
2538,state_county,TX,2538,Andrews,Andrews,Andrews
2539,state_county,TX,2539,Angelina,Angelina,Angelina
2540,state_county,TX,2540,Aransas,Aransas,Aransas
2541,state_county,TX,2541,Archer,Archer,Archer
2542,state_county,TX,2542,Armstrong,Armstrong,Armstrong
2543,state_county,TX,2543,Atascosa,Atascosa,Atascosa
2544,state_county,TX,2544,Austin,Austin,Austin
2545,state_county,TX,2545,Bailey,Bailey,Bailey
2546,state_county,TX,2546,Bandera,Bandera,Bandera
2547,state_county,TX,2547,Bastrop,Bastrop,Bastrop
2548,state_county,TX,2548,Baylor,Baylor,Baylor
2549,state_county,TX,2549,Bee,Bee,Bee
2550,state_county,TX,2550,Bell,Bell,Bell
2551,state_county,TX,2551,Bexar,Bexar,Bexar
2552,state_county,TX,2552,Blanco,Blanco,Blanco
2553,state_county,TX,2553,Borden,Borden,Borden
2554,state_county,TX,2554,Bosque,Bosque,Bosque
2555,state_county,TX,2555,Bowie,Bowie,Bowie
2556,state_county,TX,2556,Brazoria,Brazoria,Brazoria
2557,state_county,TX,2557,Brazos,Brazos,Brazos
2558,state_county,TX,2558,Brewster,Brewster,Brewster
2559,state_county,TX,2559,Briscoe,Briscoe,Briscoe
2560,state_county,TX,2560,Brooks,Brooks,Brooks
2561,state_county,TX,2561,Brown,Brown,Brown
2562,state_county,TX,2562,Burleson,Burleson,Burleson
2563,state_county,TX,2563,Burnet,Burnet,Burnet
2564,state_county,TX,2564,Caldwell,Caldwell,Caldwell
2565,state_county,TX,2565,Calhoun,Calhoun,Calhoun
2566,state_county,TX,2566,Callahan,Callahan,Callahan
2567,state_county,TX,2567,Cameron,Cameron,Cameron
2568,state_county,TX,2568,Camp,Camp,Camp
2569,state_county,TX,2569,Carson,Carson,Carson
2570,state_county,TX,2570,Cass,Cass,Cass
2571,state_county,TX,2571,Castro,Castro,Castro
2572,state_county,TX,2572,Chambers,Chambers,Chambers
2573,state_county,TX,2573,Cherokee,Cherokee,Cherokee
2574,state_county,TX,2574,Childress,Childress,Childress
2575,state_county,TX,2575,Clay,Clay,Clay
2576,state_county,TX,2576,Cochran,Cochran,Cochran
2451,state_county,TN,2451,Cannon,Cannon,Cannon
2452,state_county,TN,2452,Carroll,Carroll,Carroll
2453,state_county,TN,2453,Carter,Carter,Carter
2454,state_county,TN,2454,Cheatham,Cheatham,Cheatham
2455,state_county,TN,2455,Chester,Chester,Chester
2456,state_county,TN,2456,Claiborne,Claiborne,Claiborne
334,state_county,DE,334,Kent,Kent,Kent
2457,state_county,TN,2457,Clay,Clay,Clay
2458,state_county,TN,2458,Cocke,Cocke,Cocke
2459,state_county,TN,2459,Coffee,Coffee,Coffee
2460,state_county,TN,2460,Crockett,Crockett,Crockett
2461,state_county,TN,2461,Cumberland,Cumberland,Cumberland
2462,state_county,TN,2462,Davidson,Davidson,Davidson
2463,state_county,TN,2463,Decatur,Decatur,Decatur
2464,state_county,TN,2464,DeKalb,DeKalb,DeKalb
2465,state_county,TN,2465,Dickson,Dickson,Dickson
2467,state_county,TN,2467,Fayette,Fayette,Fayette
2468,state_county,TN,2468,Fentress,Fentress,Fentress
2469,state_county,TN,2469,Franklin,Franklin,Franklin
2470,state_county,TN,2470,Gibson,Gibson,Gibson
2471,state_county,TN,2471,Giles,Giles,Giles
2472,state_county,TN,2472,Grainger,Grainger,Grainger
2473,state_county,TN,2473,Greene,Greene,Greene
2474,state_county,TN,2474,Grundy,Grundy,Grundy
2475,state_county,TN,2475,Hamblen,Hamblen,Hamblen
2476,state_county,TN,2476,Hamilton,Hamilton,Hamilton
2477,state_county,TN,2477,Hancock,Hancock,Hancock
2478,state_county,TN,2478,Hardeman,Hardeman,Hardeman
2479,state_county,TN,2479,Hardin,Hardin,Hardin
2480,state_county,TN,2480,Hawkins,Hawkins,Hawkins
2481,state_county,TN,2481,Haywood,Haywood,Haywood
2482,state_county,TN,2482,Henderson,Henderson,Henderson
2483,state_county,TN,2483,Henry,Henry,Henry
2484,state_county,TN,2484,Hickman,Hickman,Hickman
2485,state_county,TN,2485,Houston,Houston,Houston
2486,state_county,TN,2486,Humphreys,Humphreys,Humphreys
2487,state_county,TN,2487,Jackson,Jackson,Jackson
2488,state_county,TN,2488,Jefferson,Jefferson,Jefferson
2489,state_county,TN,2489,Johnson,Johnson,Johnson
2490,state_county,TN,2490,Knox,Knox,Knox
2491,state_county,TN,2491,Lake,Lake,Lake
2492,state_county,TN,2492,Lauderdale,Lauderdale,Lauderdale
2493,state_county,TN,2493,Lawrence,Lawrence,Lawrence
2494,state_county,TN,2494,Lewis,Lewis,Lewis
2495,state_county,TN,2495,Lincoln,Lincoln,Lincoln
2496,state_county,TN,2496,Loudon,Loudon,Loudon
2497,state_county,TN,2497,Macon,Macon,Macon
2498,state_county,TN,2498,Madison,Madison,Madison
2499,state_county,TN,2499,Marion,Marion,Marion
2500,state_county,TN,2500,Marshall,Marshall,Marshall
2501,state_county,TN,2501,Maury,Maury,Maury
2502,state_county,TN,2502,McMinn,McMinn,McMinn
2503,state_county,TN,2503,McNairy,McNairy,McNairy
2504,state_county,TN,2504,Meigs,Meigs,Meigs
2505,state_county,TN,2505,Monroe,Monroe,Monroe
2506,state_county,TN,2506,Montgomery,Montgomery,Montgomery
2507,state_county,TN,2507,Moore,Moore,Moore
2508,state_county,TN,2508,Morgan,Morgan,Morgan
2509,state_county,TN,2509,Obion,Obion,Obion
2510,state_county,TN,2510,Overton,Overton,Overton
2511,state_county,TN,2511,Perry,Perry,Perry
2512,state_county,TN,2512,Pickett,Pickett,Pickett
2513,state_county,TN,2513,Polk,Polk,Polk
2388,state_county,SD,2388,Clay,Clay,Clay
2389,state_county,SD,2389,Codington,Codington,Codington
2390,state_county,SD,2390,Corson,Corson,Corson
2391,state_county,SD,2391,Custer,Custer,Custer
2392,state_county,SD,2392,Davison,Davison,Davison
2393,state_county,SD,2393,Day,Day,Day
2394,state_county,SD,2394,Deuel,Deuel,Deuel
2395,state_county,SD,2395,Dewey,Dewey,Dewey
2396,state_county,SD,2396,Douglas,Douglas,Douglas
2397,state_county,SD,2397,Edmunds,Edmunds,Edmunds
2398,state_county,SD,2398,Fall River,Fall River,Fall River
2399,state_county,SD,2399,Faulk,Faulk,Faulk
2400,state_county,SD,2400,Grant,Grant,Grant
2401,state_county,SD,2401,Gregory,Gregory,Gregory
2402,state_county,SD,2402,Haakon,Haakon,Haakon
2403,state_county,SD,2403,Hamlin,Hamlin,Hamlin
2404,state_county,SD,2404,Hand,Hand,Hand
2405,state_county,SD,2405,Hanson,Hanson,Hanson
2406,state_county,SD,2406,Harding,Harding,Harding
2407,state_county,SD,2407,Hughes,Hughes,Hughes
2408,state_county,SD,2408,Hutchinson,Hutchinson,Hutchinson
2409,state_county,SD,2409,Hyde,Hyde,Hyde
2410,state_county,SD,2410,Jackson,Jackson,Jackson
2411,state_county,SD,2411,Jerauld,Jerauld,Jerauld
2412,state_county,SD,2412,Jones,Jones,Jones
2413,state_county,SD,2413,Kingsbury,Kingsbury,Kingsbury
2414,state_county,SD,2414,Lake,Lake,Lake
2415,state_county,SD,2415,Lawrence,Lawrence,Lawrence
2416,state_county,SD,2416,Lincoln,Lincoln,Lincoln
2417,state_county,SD,2417,Lyman,Lyman,Lyman
2418,state_county,SD,2418,Marshall,Marshall,Marshall
2419,state_county,SD,2419,McCook,McCook,McCook
2420,state_county,SD,2420,McPherson,McPherson,McPherson
2421,state_county,SD,2421,Meade,Meade,Meade
2422,state_county,SD,2422,Mellette,Mellette,Mellette
2423,state_county,SD,2423,Miner,Miner,Miner
2424,state_county,SD,2424,Minnehaha,Minnehaha,Minnehaha
2425,state_county,SD,2425,Moody,Moody,Moody
2426,state_county,SD,2426,Pennington,Pennington,Pennington
2427,state_county,SD,2427,Perkins,Perkins,Perkins
2428,state_county,SD,2428,Potter,Potter,Potter
2429,state_county,SD,2429,Roberts,Roberts,Roberts
2430,state_county,SD,2430,Sanborn,Sanborn,Sanborn
2432,state_county,SD,2432,Shannon,Shannon,Shannon
2433,state_county,SD,2433,Spink,Spink,Spink
2435,state_county,SD,2435,Sully,Sully,Sully
2436,state_county,SD,2436,Todd,Todd,Todd
2437,state_county,SD,2437,Tripp,Tripp,Tripp
2439,state_county,SD,2439,Turner,Turner,Turner
2441,state_county,SD,2441,Walworth,Walworth,Walworth
2442,state_county,SD,2442,Yankton,Yankton,Yankton
2443,state_county,SD,2443,Ziebach,Ziebach,Ziebach
2444,state_county,TN,2444,Anderson,Anderson,Anderson
